Law type,Year,Name,File name,Link,Cited_by
State of  Tamilnadu- Act,1964,"Tamil Nadu Legislative Assembly (Medical Attendance and Treatment) Rules, 1964",..\SCRAP\LAW\TamilNaduLegislativeAssemblyMedicalAttendanceandTreatmentRules1964StateofTamilnadu-Act1964.md,https://indiankanoon.org/doc/77622881/,0
State of  Tamilnadu- Act,1964,"Tamil Nadu Hindu Religious Institutions (Officers and Servants) Service Rules, 1964",..\SCRAP\LAW\TamilNaduHinduReligiousInstitutionsOfficersandServantsServiceRules1964StateofTamilnadu-Act1964.md,https://indiankanoon.org/doc/24966655/,0
State of  Tamilnadu- Act,1964,"Tamil Nadu Maternity Benefit (Repeal) Act, 1964",..\SCRAP\LAW\TamilNaduMaternityBenefitRepealAct1964StateofTamilnadu-Act1964.md,https://indiankanoon.org/doc/24014001/,0
State of  Tamilnadu- Act,1964,"Land Improvement Loans (Tamil Nadu Amendment) Act, 1964",..\SCRAP\LAW\LandImprovementLoansTamilNaduAmendmentAct1964StateofTamilnadu-Act1964.md,https://indiankanoon.org/doc/183095430/,0
State of  Tamilnadu- Act,1965,"Tamil Nadu Inam Estates (Abolition and Conversion into Ryotwari) Rules, 1965",..\SCRAP\LAW\TamilNaduInamEstatesAbolitionandConversionintoRyotwariRules1965StateofTamilnadu-Act1965.md,https://indiankanoon.org/doc/110562082/,0
State of  Tamilnadu- Act,1965,"Tamil Nadu Minor Inams (Abolition and Conversion into Ryotwari) Rules, 1965",..\SCRAP\LAW\TamilNaduMinorInamsAbolitionandConversionintoRyotwariRules1965StateofTamilnadu-Act1965.md,https://indiankanoon.org/doc/119981300/,0
State of  Tamilnadu- Act,1965,"Tamil Nadu Land Reforms (Disposal of Surplus Land) Rules, 1965",..\SCRAP\LAW\TamilNaduLandReformsDisposalofSurplusLandRules1965StateofTamilnadu-Act1965.md,https://indiankanoon.org/doc/199475892/,0
State of  Tamilnadu- Act,1965,"Tamil Nadu Inams (Supplementary) Rules, 1965",..\SCRAP\LAW\TamilNaduInamsSupplementaryRules1965StateofTamilnadu-Act1965.md,https://indiankanoon.org/doc/107839738/,0
State of  Tamilnadu- Act,1965,"Tamil Nadu Hindu Religious and Charitable Endowments Constitution of Tribunal Rules, 1965",..\SCRAP\LAW\TamilNaduHinduReligiousandCharitableEndowmentsConstitutionofTribunalRules1965StateofTamilnadu-Act1965.md,https://indiankanoon.org/doc/183055082/,0
State of  Tamilnadu- Act,1965,"Holdings (Stay of Execution Proceedings) (Tamil Nadu) Amendment Act, 1965",..\SCRAP\LAW\HoldingsStayofExecutionProceedingsTamilNaduAmendmentAct1965StateofTamilnadu-Act1965.md,https://indiankanoon.org/doc/160208157/,0
State of  Tamilnadu- Act,1965,"Tamil Nadu Preservation of Private Forests (Continuance) Act, 1965",..\SCRAP\LAW\TamilNaduPreservationofPrivateForestsContinuanceAct1965StateofTamilnadu-Act1965.md,https://indiankanoon.org/doc/166246233/,0
State of  Tamilnadu- Act,1966,"Tamil Nadu Urban Land Tax Act, 1966",..\SCRAP\LAW\TamilNaduUrbanLandTaxAct1966StateofTamilnadu-Act1966.md,https://indiankanoon.org/doc/23003940/,156
State of  Tamilnadu- Act,1966,"The Tamil Nadu Ancient and Historical Monument and Archaeological Sites and Remains Act, 1966",..\SCRAP\LAW\TheTamilNaduAncientandHistoricalMonumentandArchaeologicalSitesandRemainsAct1966StateofTamilnadu-Act1966.md,https://indiankanoon.org/doc/18630791/,1
State of  Tamilnadu- Act,1966,"Tamil Nadu Lease-holds (Abolition and Conversion Into Ryotwari) Rules, 1965",..\SCRAP\LAW\TamilNaduLease-holdsAbolitionandConversionIntoRyotwariRules1965StateofTamilnadu-Act1966.md,https://indiankanoon.org/doc/174849397/,0
State of  Tamilnadu- Act,1966,"Tamil Nadu Land Reforms (Payment for Surplus Land) Rules, 1966",..\SCRAP\LAW\TamilNaduLandReformsPaymentforSurplusLandRules1966StateofTamilnadu-Act1966.md,https://indiankanoon.org/doc/165126207/,0
State of  Tamilnadu- Act,1966,"Nilgiris Fishing Rules, 1966",..\SCRAP\LAW\NilgirisFishingRules1966StateofTamilnadu-Act1966.md,https://indiankanoon.org/doc/151383143/,0
State of  Tamilnadu- Act,1966,"Glanders and Farcy (Tamil Nadu Amendment) Act, 1965",..\SCRAP\LAW\GlandersandFarcyTamilNaduAmendmentAct1965StateofTamilnadu-Act1966.md,https://indiankanoon.org/doc/47302377/,0
State of  Tamilnadu- Act,1966,"Rules Under Tamil Nadu Inam Estates (Abolition and Conversion into Ryotwari) Act, 1963",..\SCRAP\LAW\RulesUnderTamilNaduInamEstatesAbolitionandConversionintoRyotwariAct1963StateofTamilnadu-Act1966.md,https://indiankanoon.org/doc/57133606/,0
State of  Tamilnadu- Act,1967,"The Tamil Nadu Ancient and Historical Monuments and Archaeological Sites and Remains Act, 1966",..\SCRAP\LAW\TheTamilNaduAncientandHistoricalMonumentsandArchaeologicalSitesandRemainsAct1966StateofTamilnadu-Act1967.md,https://indiankanoon.org/doc/83641149/,10
State of  Tamilnadu- Act,1967,"Tamil Nadu Sandalwood Transit Rules, 1967",..\SCRAP\LAW\TamilNaduSandalwoodTransitRules1967StateofTamilnadu-Act1967.md,https://indiankanoon.org/doc/128191626/,0
State of  Tamilnadu- Act,1967,"Tamil Nadu Legislature (Prevention of Disqualification) Act, 1967",..\SCRAP\LAW\TamilNaduLegislaturePreventionofDisqualificationAct1967StateofTamilnadu-Act1967.md,https://indiankanoon.org/doc/49670366/,0
State of  Tamilnadu- Act,1967,"Tamil Nadu Ministers and Presiding Officers of Legislature (Furnishing of Private Houses and Provision of Amenities) Rules, 1977",..\SCRAP\LAW\TamilNaduMinistersandPresidingOfficersofLegislatureFurnishingofPrivateHousesandProvisionofAmenitiesRules1977StateofTamilnadu-Act1967.md,https://indiankanoon.org/doc/132282122/,0
State of  Tamilnadu- Act,1967,"Tamil Nadu Ministers and Presiding Officers of Legislature (Furnishing and Maintenance of Government Houses and Provision of Amenities) Rules, 1977",..\SCRAP\LAW\TamilNaduMinistersandPresidingOfficersofLegislatureFurnishingandMaintenanceofGovernmentHousesandProvisionofAmenitiesRules1977StateofTamilnadu-Act1967.md,https://indiankanoon.org/doc/101031563/,0
State of  Tamilnadu- Act,1967,"Tamil Nadu Land Revenue and Water-Cess (Surcharge) (Repeal) Act, 1967",..\SCRAP\LAW\TamilNaduLandRevenueandWater-CessSurchargeRepealAct1967StateofTamilnadu-Act1967.md,https://indiankanoon.org/doc/80502560/,0
State of  Tamilnadu- Act,1967,"Holdings (Stay of Execution Proceedings) (Tamil Nadu) Amendment Act, 1967",..\SCRAP\LAW\HoldingsStayofExecutionProceedingsTamilNaduAmendmentAct1967StateofTamilnadu-Act1967.md,https://indiankanoon.org/doc/81175285/,0
State of  Tamilnadu- Act,1967,"Tamil Nadu Legislative Assembly Travelling Allowance (Presidential Election) Rules, 1967",..\SCRAP\LAW\TamilNaduLegislativeAssemblyTravellingAllowancePresidentialElectionRules1967StateofTamilnadu-Act1967.md,https://indiankanoon.org/doc/77299007/,0
State of  Tamilnadu- Act,1968,"Hindu Marriage (Tamil Nadu Amendment) Act, 1967",..\SCRAP\LAW\HinduMarriageTamilNaduAmendmentAct1967StateofTamilnadu-Act1968.md,https://indiankanoon.org/doc/180785347/,9
State of  Tamilnadu- Act,1968,Tamil Nadu Educational Rules,..\SCRAP\LAW\TamilNaduEducationalRulesStateofTamilnadu-Act1968.md,https://indiankanoon.org/doc/24617366/,2
State of  Tamilnadu- Act,1968,"Tamil Nadu Timber Transit Rules, 1968",..\SCRAP\LAW\TamilNaduTimberTransitRules1968StateofTamilnadu-Act1968.md,https://indiankanoon.org/doc/147150232/,1
State of  Tamilnadu- Act,1968,Grant-in-Aid Code of the Tamil Nadu Educational Department,..\SCRAP\LAW\Grant-in-AidCodeoftheTamilNaduEducationalDepartmentStateofTamilnadu-Act1968.md,https://indiankanoon.org/doc/192435464/,0
State of  Tamilnadu- Act,1968,"Tamil Nadu Khadi and Village Industries Board (Accounts and Audit) Rules, 1968",..\SCRAP\LAW\TamilNaduKhadiandVillageIndustriesBoardAccountsandAuditRules1968StateofTamilnadu-Act1968.md,https://indiankanoon.org/doc/87218121/,0
State of  Tamilnadu- Act,1968,"Regulations made under the Tamil Nadu Bhoodan Yagna Act, 1958",..\SCRAP\LAW\RegulationsmadeundertheTamilNaduBhoodanYagnaAct1958StateofTamilnadu-Act1968.md,https://indiankanoon.org/doc/94375450/,0
State of  Tamilnadu- Act,1968,"Tamil Nadu Homeopathy Council Regulations, 1973",..\SCRAP\LAW\TamilNaduHomeopathyCouncilRegulations1973StateofTamilnadu-Act1968.md,https://indiankanoon.org/doc/432605/,0
State of  Tamilnadu- Act,1968,"Tamil Nadu Cultivating Tenants (Special Provisions) Act, 1968",..\SCRAP\LAW\TamilNaduCultivatingTenantsSpecialProvisionsAct1968StateofTamilnadu-Act1968.md,https://indiankanoon.org/doc/49777972/,0
State of  Tamilnadu- Act,1968,"Tamil Nadu Co-Operative State Land development bank failed wells fund Rules, 1974",..\SCRAP\LAW\TamilNaduCo-OperativeStateLanddevelopmentbankfailedwellsfundRules1974StateofTamilnadu-Act1968.md,https://indiankanoon.org/doc/111994815/,0
State of  Tamilnadu- Act,1969,"The Tamil Nadu Agricultural Lands Record Of Tenancy Rights Act, 1969",..\SCRAP\LAW\TheTamilNaduAgriculturalLandsRecordOfTenancyRightsAct1969StateofTamilnadu-Act1969.md,https://indiankanoon.org/doc/134826762/,150
State of  Tamilnadu- Act,1969,"The Chennai Corporation Engineering Service Rules, 1969",..\SCRAP\LAW\TheChennaiCorporationEngineeringServiceRules1969StateofTamilnadu-Act1969.md,https://indiankanoon.org/doc/1256782/,0
State of  Tamilnadu- Act,1969,"The Tamil Nadu Agricultural Lands Record of Tenancy Rights Rules, 1969",..\SCRAP\LAW\TheTamilNaduAgriculturalLandsRecordofTenancyRightsRules1969StateofTamilnadu-Act1969.md,https://indiankanoon.org/doc/79460477/,0
State of  Tamilnadu- Act,1969,"The Tamil Nadu Agricultural Labourer Fair Wages Act, 1969",..\SCRAP\LAW\TheTamilNaduAgriculturalLabourerFairWagesAct1969StateofTamilnadu-Act1969.md,https://indiankanoon.org/doc/86240175/,0
State of  Tamilnadu- Act,1969,"The Tamil Nadu Agricultural Labourer Fair Wages Rules, 1969",..\SCRAP\LAW\TheTamilNaduAgriculturalLabourerFairWagesRules1969StateofTamilnadu-Act1969.md,https://indiankanoon.org/doc/86391669/,0
State of  Tamilnadu- Act,1969,"Tamil Nadu Endowments and Escheats Regulation, 1817",..\SCRAP\LAW\TamilNaduEndowmentsandEscheatsRegulation1817StateofTamilnadu-Act1969.md,https://indiankanoon.org/doc/43138494/,0
State of  Tamilnadu- Act,1969,"Tamil Nadu Legislators Hostel (Accommodation) Rules, 1969",..\SCRAP\LAW\TamilNaduLegislatorsHostelAccommodationRules1969StateofTamilnadu-Act1969.md,https://indiankanoon.org/doc/110546847/,0
State of  Tamilnadu- Act,1969,"The Tamil Nadu Administration of Estates Regulation, 1802",..\SCRAP\LAW\TheTamilNaduAdministrationofEstatesRegulation1802StateofTamilnadu-Act1969.md,https://indiankanoon.org/doc/23346978/,0
State of  Tamilnadu- Act,1969,"Jaina Succession Act, 1928",..\SCRAP\LAW\JainaSuccessionAct1928StateofTamilnadu-Act1969.md,https://indiankanoon.org/doc/26828079/,0
State of  Tamilnadu- Act,1970,"The Tamil Nadu Additional Sales Tax Act, 1970",..\SCRAP\LAW\TheTamilNaduAdditionalSalesTaxAct1970StateofTamilnadu-Act1970.md,https://indiankanoon.org/doc/113387241/,196
State of  Tamilnadu- Act,1970,"The Chennai City Tenants Protection Rules, 1970",..\SCRAP\LAW\TheChennaiCityTenantsProtectionRules1970StateofTamilnadu-Act1970.md,https://indiankanoon.org/doc/70517793/,20
State of  Tamilnadu- Act,1970,"Tamil Nadu Land Reforms (Reduction of Ceiling on Land) Act, 1970",..\SCRAP\LAW\TamilNaduLandReformsReductionofCeilingonLandAct1970StateofTamilnadu-Act1970.md,https://indiankanoon.org/doc/47474834/,20
State of  Tamilnadu- Act,1970,"Tamil Nadu Requisitioning of Motor Vehicles Act, 1970",..\SCRAP\LAW\TamilNaduRequisitioningofMotorVehiclesAct1970StateofTamilnadu-Act1970.md,https://indiankanoon.org/doc/50101406/,2
State of  Tamilnadu- Act,1970,"Tamil Nadu Municipal Service Rules, 1970",..\SCRAP\LAW\TamilNaduMunicipalServiceRules1970StateofTamilnadu-Act1970.md,https://indiankanoon.org/doc/29388358/,0
State of  Tamilnadu- Act,1970,"Tamil Nadu Municipal Engineering Subordinate Service Rules, 1970",..\SCRAP\LAW\TamilNaduMunicipalEngineeringSubordinateServiceRules1970StateofTamilnadu-Act1970.md,https://indiankanoon.org/doc/160084666/,0
State of  Tamilnadu- Act,1970,"The Chennai Corporation Servants Conduct Rules, 1968",..\SCRAP\LAW\TheChennaiCorporationServantsConductRules1968StateofTamilnadu-Act1970.md,https://indiankanoon.org/doc/184041786/,0
State of  Tamilnadu- Act,1970,"The Tamil Nadu Adaptation of Laws Order, 1970",..\SCRAP\LAW\TheTamilNaduAdaptationofLawsOrder1970StateofTamilnadu-Act1970.md,https://indiankanoon.org/doc/16039021/,0
State of  Tamilnadu- Act,1970,"Tamil Nadu Municipal Educational Service Rules, 1970",..\SCRAP\LAW\TamilNaduMunicipalEducationalServiceRules1970StateofTamilnadu-Act1970.md,https://indiankanoon.org/doc/7202493/,0
State of  Tamilnadu- Act,1970,"Tamil Nadu Municipal Services Discipline and Appeal) Rules, 1970",..\SCRAP\LAW\TamilNaduMunicipalServicesDisciplineandAppealRules1970StateofTamilnadu-Act1970.md,https://indiankanoon.org/doc/194197499/,0
State of  Tamilnadu- Act,1971,"The Madurai City Municipal Corporation Act, 1971",..\SCRAP\LAW\TheMaduraiCityMunicipalCorporationAct1971StateofTamilnadu-Act1971.md,https://indiankanoon.org/doc/142084566/,138
State of  Tamilnadu- Act,1971,"Tamil Nadu Slum Areas (Improvement and Clearance) Act, 1971",..\SCRAP\LAW\TamilNaduSlumAreasImprovementandClearanceAct1971StateofTamilnadu-Act1971.md,https://indiankanoon.org/doc/138253774/,67
State of  Tamilnadu- Act,1971,"Tamil Nadu Occupants of Kudiyiruppu (Conferment Of Ownership) Act, 1971",..\SCRAP\LAW\TamilNaduOccupantsofKudiyiruppuConfermentOfOwnershipAct1971StateofTamilnadu-Act1971.md,https://indiankanoon.org/doc/177837732/,31
State of  Tamilnadu- Act,1971,Regulations of the Tamil Nadu Agricultural University,..\SCRAP\LAW\RegulationsoftheTamilNaduAgriculturalUniversityStateofTamilnadu-Act1971.md,https://indiankanoon.org/doc/23300688/,17
State of  Tamilnadu- Act,1971,"Tamil Nadu Agricultural University Act, 1971",..\SCRAP\LAW\TamilNaduAgriculturalUniversityAct1971StateofTamilnadu-Act1971.md,https://indiankanoon.org/doc/8525248/,14
State of  Tamilnadu- Act,1971,"Tamil Nadu Fleet Operators Stage Carriages (Acquisition) Act, 1971",..\SCRAP\LAW\TamilNaduFleetOperatorsStageCarriagesAcquisitionAct1971StateofTamilnadu-Act1971.md,https://indiankanoon.org/doc/20353680/,12
State of  Tamilnadu- Act,1971,"The Tamil Nadu Ancient and Historical Monuments and Archaeological Sites and Remains Rules, 1971",..\SCRAP\LAW\TheTamilNaduAncientandHistoricalMonumentsandArchaeologicalSitesandRemainsRules1971StateofTamilnadu-Act1971.md,https://indiankanoon.org/doc/168636070/,0
State of  Tamilnadu- Act,1971,Inspection of Documents and Levy of Fees Rules,..\SCRAP\LAW\InspectionofDocumentsandLevyofFeesRulesStateofTamilnadu-Act1971.md,https://indiankanoon.org/doc/67388777/,0
State of  Tamilnadu- Act,1972,"Chennai City Municipal Corporation Act, 1919",..\SCRAP\LAW\ChennaiCityMunicipalCorporationAct1919StateofTamilnadu-Act1972.md,https://indiankanoon.org/doc/133510479/,871
State of  Tamilnadu- Act,1972,"Tamil Nadu Homeopathy System of Medicine and Practitioners of Homeopathy Act, 1971",..\SCRAP\LAW\TamilNaduHomeopathySystemofMedicineandPractitionersofHomeopathyAct1971StateofTamilnadu-Act1972.md,https://indiankanoon.org/doc/64555783/,10
State of  Tamilnadu- Act,1972,"Tamil Nadu Debt Relief Act, 1972",..\SCRAP\LAW\TamilNaduDebtReliefAct1972StateofTamilnadu-Act1972.md,https://indiankanoon.org/doc/86000380/,9
State of  Tamilnadu- Act,1972,"Tamil Nadu Cultivating Tenants Arrears of Rent (Relief) Act, 1972",..\SCRAP\LAW\TamilNaduCultivatingTenantsArrearsofRentReliefAct1972StateofTamilnadu-Act1972.md,https://indiankanoon.org/doc/195817030/,14
State of  Tamilnadu- Act,1972,"Tamil Nadu Occupants of Kudiyiruppu (Conferment of Ownership) Rules, 1972",..\SCRAP\LAW\TamilNaduOccupantsofKudiyiruppuConfermentofOwnershipRules1972StateofTamilnadu-Act1972.md,https://indiankanoon.org/doc/128131814/,1
State of  Tamilnadu- Act,1972,"Tamil Nadu District Municipalities Building Rules, 1972",..\SCRAP\LAW\TamilNaduDistrictMunicipalitiesBuildingRules1972StateofTamilnadu-Act1972.md,https://indiankanoon.org/doc/16617336/,0
State of  Tamilnadu- Act,1972,"Tamil Nadu Homeopathy System of Medicine and Practitioners of Homeopathy Rules, 1972",..\SCRAP\LAW\TamilNaduHomeopathySystemofMedicineandPractitionersofHomeopathyRules1972StateofTamilnadu-Act1972.md,https://indiankanoon.org/doc/168319388/,0
State of  Tamilnadu- Act,1972,"The Chennai Corporation (Superior) Service Pension Rules, 1970",..\SCRAP\LAW\TheChennaiCorporationSuperiorServicePensionRules1970StateofTamilnadu-Act1972.md,https://indiankanoon.org/doc/161070975/,0
State of  Tamilnadu- Act,1972,"Special Rules for Regulating the Construction and Maintenance in the Vicinity of Civil Aerodromes, 1970",..\SCRAP\LAW\SpecialRulesforRegulatingtheConstructionandMaintenanceintheVicinityofCivilAerodromes1970StateofTamilnadu-Act1972.md,https://indiankanoon.org/doc/21892677/,0
State of  Tamilnadu- Act,1973,"Tamil Nadu Levy of Ryotwari Assessment on Freehold Lands Act, 1972",..\SCRAP\LAW\TamilNaduLevyofRyotwariAssessmentonFreeholdLandsAct1972StateofTamilnadu-Act1973.md,https://indiankanoon.org/doc/82186340/,2
State of  Tamilnadu- Act,1973,"The Legal Practitioners' Fees Rules, 1973",..\SCRAP\LAW\TheLegalPractitionersFeesRules1973StateofTamilnadu-Act1973.md,https://indiankanoon.org/doc/112632386/,1
State of  Tamilnadu- Act,1973,"Kanyakumari Sreepadam Lands (Abolition and Conversion into Ryotwari) Rules, 1973",..\SCRAP\LAW\KanyakumariSreepadamLandsAbolitionandConversionintoRyotwariRules1973StateofTamilnadu-Act1973.md,https://indiankanoon.org/doc/89978178/,0
State of  Tamilnadu- Act,1973,"Multi-Storeyed and Public Buildings Rules, 1973",..\SCRAP\LAW\Multi-StoreyedandPublicBuildingsRules1973StateofTamilnadu-Act1973.md,https://indiankanoon.org/doc/171839953/,0
State of  Tamilnadu- Act,1973,"Kanyakumari Sreepadam Lands (Abolition and Conversion into Ryotwari) Act, 1972",..\SCRAP\LAW\KanyakumariSreepadamLandsAbolitionandConversionintoRyotwariAct1972StateofTamilnadu-Act1973.md,https://indiankanoon.org/doc/138148095/,0
State of  Tamilnadu- Act,1973,"Tamil Nadu Municipal Public Health Service (Discipline and Appeal) Regulations, 1973",..\SCRAP\LAW\TamilNaduMunicipalPublicHealthServiceDisciplineandAppealRegulations1973StateofTamilnadu-Act1973.md,https://indiankanoon.org/doc/103060542/,0
State of  Tamilnadu- Act,1973,"Tamil Nadu Labour Welfare Fund Rules, 1973",..\SCRAP\LAW\TamilNaduLabourWelfareFundRules1973StateofTamilnadu-Act1973.md,https://indiankanoon.org/doc/62748304/,0
State of  Tamilnadu- Act,1973,"Tamil Nadu Cultivating Tenants Arrears of Rent (Relief) Rules, 1972",..\SCRAP\LAW\TamilNaduCultivatingTenantsArrearsofRentReliefRules1972StateofTamilnadu-Act1973.md,https://indiankanoon.org/doc/72778754/,0
State of  Tamilnadu- Act,1973,"The Members of the Madurai City Municipal Corporation (Disclosure of Assets) Rules, 1973",..\SCRAP\LAW\TheMembersoftheMaduraiCityMunicipalCorporationDisclosureofAssetsRules1973StateofTamilnadu-Act1973.md,https://indiankanoon.org/doc/34844287/,0
State of  Tamilnadu- Act,1973,The Rules relating to the manner in which person or persons by whom and intervals at which annual value of certain railway lands shall be estimated or revised,..\SCRAP\LAW\TheRulesrelatingtothemannerinwhichpersonorpersonsbywhomandintervalsatwhichannualvalueofcertainrailwaylandsshallbeestimatedorrevisedStateofTamilnadu-Act1973.md,https://indiankanoon.org/doc/64655225/,0
State of  Tamilnadu- Act,1974,"Tamil Nadu Motor Vehicles Taxation Act, 1974",..\SCRAP\LAW\TamilNaduMotorVehiclesTaxationAct1974StateofTamilnadu-Act1974.md,https://indiankanoon.org/doc/76821080/,305
State of  Tamilnadu- Act,1974,"Tamil Nadu Recognised Private Schools (Regulation) Rules, 1974",..\SCRAP\LAW\TamilNaduRecognisedPrivateSchoolsRegulationRules1974StateofTamilnadu-Act1974.md,https://indiankanoon.org/doc/105967666/,20
State of  Tamilnadu- Act,1974,"The Tamil Nadu Buildings (Lease and Rent Control) Rules, 1974",..\SCRAP\LAW\TheTamilNaduBuildingsLeaseandRentControlRules1974StateofTamilnadu-Act1974.md,https://indiankanoon.org/doc/94618896/,6
State of  Tamilnadu- Act,1974,"Tamil Nadu Prohibition (Revival of Operation and Amendment) Act, 1974",..\SCRAP\LAW\TamilNaduProhibitionRevivalofOperationandAmendmentAct1974StateofTamilnadu-Act1974.md,https://indiankanoon.org/doc/67996732/,3
State of  Tamilnadu- Act,1974,"Tamil Nadu Motor Vehicles Taxation Rules, 1974",..\SCRAP\LAW\TamilNaduMotorVehiclesTaxationRules1974StateofTamilnadu-Act1974.md,https://indiankanoon.org/doc/24663536/,1
